ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,HIGH_VALUE,PREDICTED_HIGH_VALUE,PRODUCTLINE_DECODED,COUNTRY_DECODED,DEALSIZE_DECODED,CUSTOMERNAME_DECODED
10226,0.4395604395604396,1.0,6,0.5045170568802861,2004-02-26,Shipped,1,2,2004,0,141,S18_3685,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,0,1,1,Classic Cars,USA,Large,Collectable Mini Designs Co.
10240,0.3406593406593407,1.0,1,0.4027073666223797,2004-04-13,Shipped,2,4,2004,0,141,S18_3685,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,1,1,1,Classic Cars,Japan,Medium,Osaka Souveniers Co.
10301,0.3626373626373627,1.0,6,0.4385497185065148,2003-10-05,Shipped,4,10,2003,0,141,S18_3685,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,1,1,1,Classic Cars,Norway,Medium,"Norway Gifts By Mail, Co."
10367,0.4395604395604396,1.0,6,0.3180909469901116,2005-01-12,Resolved,1,1,2005,0,141,S18_3685,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1,1,1,Classic Cars,USA,Medium,Toys4GrownUps.com
10406,0.6483516483516484,1.0,1,0.7342851491875033,2005-04-15,Disputed,2,4,2005,0,141,S18_3685,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,0,1,1,Classic Cars,Denmark,Large,Danish Wholesale Imports
10419,0.4065934065934066,1.0,3,0.3754969424300421,2005-05-17,Shipped,2,5,2005,0,141,S18_3685,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,1,1,Classic Cars,Austria,Medium,Salzburg Collectables
10390,0.3296703296703297,1.0,2,0.3380590809129257,2005-03-04,Shipped,1,3,2005,1,62,S18_3782,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Motorcycles,USA,Medium,Mini Gifts Distributors Ltd.
10106,0.3846153846153846,1.0,17,0.3156263625247874,2003-02-17,Shipped,1,2,2003,6,105,S18_3856,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1,1,1,Vintage Cars,Italy,Medium,Rovelli Gifts
10178,0.4615384615384615,1.0,9,0.3606020879853714,2003-11-08,Shipped,4,11,2003,6,105,S18_3856,1,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,6,EMEA,Roulet,Annette,1,1,1,Vintage Cars,France,Medium,Alpha Cognac
10186,0.4395604395604396,1.0,6,0.3262081941551409,2003-11-14,Shipped,4,11,2003,6,105,S18_3856,30,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,17,EMEA,Hardy,Thomas,1,1,1,Vintage Cars,UK,Medium,"Double Decker Gift Stores, Ltd"
10249,0.4395604395604396,1.0,5,0.3763321953991974,2004-05-08,Shipped,2,5,2004,6,105,S18_3856,16,6175555555,4658 Baden Av.,,Cambridge,MA,51247,18,,Tseng,Kyung,1,1,1,Vintage Cars,USA,Medium,Cambridge Collectables Co.
10283,0.4395604395604396,1.0,3,0.3906726653907492,2004-08-20,Shipped,3,8,2004,6,105,S18_3856,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,1,1,1,Vintage Cars,Canada,Medium,"Royal Canadian Collectables, Ltd."
10338,0.4285714285714286,1.0,2,0.3708876106838855,2004-11-22,Shipped,4,11,2004,6,105,S18_3856,69,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,2,EMEA,Cartrain,Pascale,1,1,1,Vintage Cars,Belgium,Medium,Royale Belge
10398,0.4285714285714286,1.0,17,0.3183460814798095,2005-03-30,Shipped,1,3,2005,6,105,S18_3856,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,1,1,Vintage Cars,France,Medium,Reims Collectables
10400,0.5714285714285715,1.0,6,0.5018348360779287,2005-04-01,Shipped,2,4,2005,6,105,S18_3856,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,0,1,1,Vintage Cars,USA,Large,The Sharp Gifts Warehouse
10415,0.4945054945054945,1.0,5,0.4210910197806433,2005-05-09,Disputed,2,5,2005,6,105,S18_3856,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,1,1,1,Vintage Cars,Australia,Medium,"Australian Collectables, Ltd"
10104,0.3516483516483517,1.0,3,0.3578036964355433,2003-01-31,Shipped,1,1,2003,0,143,S18_4027,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10152,0.3186813186813187,1.0,1,0.2971890355401609,2003-09-25,Shipped,3,9,2003,0,143,S18_4027,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,1,1,1,Classic Cars,Australia,Medium,"Australian Gift Network, Co"
10176,0.3296703296703297,1.0,5,0.3713045019105677,2003-11-06,Shipped,4,11,2003,0,143,S18_4027,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1,1,1,Classic Cars,Italy,Medium,L'ordine Souveniers
10185,0.3626373626373627,1.0,16,0.3393053430456,2003-11-14,Shipped,4,11,2003,0,143,S18_4027,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1,1,1,Classic Cars,USA,Medium,Mini Creations Ltd.
10207,0.3736263736263737,1.0,1,0.4164993342239758,2003-12-09,Shipped,4,12,2003,0,143,S18_4027,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1,1,1,Classic Cars,USA,Medium,Diecast Collectables
10220,0.4835164835164836,1.0,5,0.5717269810972548,2004-02-12,Shipped,1,2,2004,0,143,S18_4027,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,0,1,1,Classic Cars,Ireland,Large,"Clover Collections, Co."
10230,0.3956043956043956,1.0,3,0.4967512629892499,2004-03-15,Shipped,1,3,2004,0,143,S18_4027,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,0,1,1,Classic Cars,Germany,Large,"Blauer See Auto, Co."
10247,0.4615384615384615,1.0,5,0.461291245210714,2004-05-05,Shipped,2,5,2004,0,143,S18_4027,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,1,Classic Cars,Finland,Medium,Suominen Souveniers
10292,0.4175824175824176,1.0,2,0.489581027993474,2004-09-08,Shipped,3,9,2004,0,143,S18_4027,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,0,1,1,Classic Cars,USA,Large,Land of Toys Inc.
10324,0.4725274725274726,1.0,13,0.360098436327034,2004-11-05,Shipped,4,11,2004,0,143,S18_4027,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,1,1,1,Classic Cars,USA,Medium,Vitachrome Inc.
10337,0.3296703296703297,1.0,3,0.3821304391621884,2004-11-21,Shipped,4,11,2004,0,143,S18_4027,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,1,1,1,Classic Cars,USA,Medium,Classic Legends Inc.
10372,0.4615384615384615,1.0,6,0.4815490707443091,2005-01-26,Shipped,1,1,2005,0,143,S18_4027,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,0,1,1,Classic Cars,Japan,Large,"Tokyo Collectables, Ltd"
10383,0.3516483516483517,1.0,1,0.3572449004350521,2005-02-22,Shipped,1,2,2005,0,143,S18_4027,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10394,0.3406593406593407,1.0,1,0.4333940901440886,2005-03-15,Shipped,1,3,2005,0,143,S18_4027,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10413,0.4725274725274726,1.0,5,0.471640000088231,2005-05-05,Shipped,2,5,2005,0,143,S18_4027,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,1,1,Classic Cars,USA,Medium,Gift Depot Inc.
10162,0.3626373626373627,1.0,10,0.2521905170848201,2003-10-18,Shipped,4,10,2003,6,92,S18_4409,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,0,1,Vintage Cars,USA,Medium,Corporate Gift Ideas Co.
10332,0.4835164835164836,1.0,2,0.5020245326149375,2004-11-17,Shipped,4,11,2004,6,92,S18_4409,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,0,1,1,Vintage Cars,UK,Large,"AV Stores, Co."
10420,0.6593406593406594,0.9035831509846828,6,0.4156096721705622,2005-05-29,In Process,2,5,2005,6,92,S18_4409,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Vintage Cars,Australia,Medium,Souveniers And Things Co.
10197,0.4835164835164836,1.0,14,0.3388340427346594,2003-11-26,Shipped,4,11,2003,6,87,S18_4522,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1,1,1,Vintage Cars,Spain,Medium,Enaco Distributors
10293,0.4725274725274726,1.0,3,0.328213977693746,2004-09-09,Shipped,3,9,2004,6,87,S18_4522,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,1,1,1,Vintage Cars,Italy,Medium,Amica Models & Co.
10396,0.4285714285714286,1.0,5,0.3130191380277589,2005-03-23,Shipped,1,3,2005,6,87,S18_4522,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10114,0.3846153846153846,1.0,9,0.3186107743221474,2003-04-01,Shipped,2,4,2003,5,121,S18_4600,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,1,1,Trucks and Buses,France,Medium,"La Corne D'abondance, Co."
10126,0.4835164835164836,1.0,5,0.4853341783897412,2003-05-28,Shipped,2,5,2003,5,121,S18_4600,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,0,1,1,Trucks and Buses,Spain,Large,"Corrida Auto Replicas, Ltd"
10140,0.3736263736263737,1.0,5,0.3028578739135646,2003-07-24,Shipped,3,7,2003,5,121,S18_4600,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Trucks and Buses,USA,Medium,Technics Stores Inc.
10150,0.4725274725274726,1.0,2,0.4400437625499334,2003-09-19,Shipped,3,9,2003,5,121,S18_4600,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,1,Trucks and Buses,Singapore,Medium,"Dragon Souveniers, Ltd."
10164,0.4285714285714286,1.0,3,0.3331027074401482,2003-10-21,Resolved,4,10,2003,5,121,S18_4600,51,7675-3555,Kirchgasse 6,,Graz,,8010,1,EMEA,Mendel,Roland,1,1,1,Trucks and Buses,Austria,Medium,Mini Auto Werke
10175,0.4505494505494506,1.0,10,0.3411199595314055,2003-11-06,Shipped,4,11,2003,5,121,S18_4600,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1,1,1,Trucks and Buses,UK,Medium,"Stylish Desk Decors, Co."
10207,0.4505494505494506,1.0,16,0.4540871883517505,2003-12-09,Shipped,4,12,2003,5,121,S18_4600,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1,1,1,Trucks and Buses,USA,Medium,Diecast Collectables
10217,0.3516483516483517,1.0,5,0.2960846781812955,2004-02-04,Shipped,1,2,2004,5,121,S18_4600,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,1,Trucks and Buses,Singapore,Medium,Handji Gifts& Co
10229,0.3846153846153846,1.0,10,0.3113155454841563,2004-03-11,Shipped,1,3,2004,5,121,S18_4600,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10259,0.3846153846153846,1.0,13,0.3076679310651608,2004-06-15,Shipped,2,6,2004,5,121,S18_4600,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,1,Trucks and Buses,Singapore,Medium,Handji Gifts& Co
10270,0.3516483516483517,1.0,3,0.360346218237778,2004-07-19,Shipped,3,7,2004,5,121,S18_4600,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Trucks and Buses,Australia,Medium,Souveniers And Things Co.
10291,0.4615384615384615,1.0,5,0.3534024426737801,2004-09-08,Shipped,3,9,2004,5,121,S18_4600,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,1,Trucks and Buses,Sweden,Medium,Scandinavian Gift Ideas
10323,0.4505494505494506,1.0,1,0.4206358951434011,2004-11-05,Shipped,4,11,2004,5,121,S18_4600,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1,1,1,Trucks and Buses,Germany,Medium,"Blauer See Auto, Co."
10334,0.4725274725274726,1.0,4,0.4618404828585652,2004-11-19,On Hold,4,11,2004,5,121,S18_4600,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1,1,1,Trucks and Buses,Sweden,Medium,"Volvo Model Replicas, Co"
10347,0.4285714285714286,1.0,4,0.397224548496508,2004-11-29,Shipped,4,11,2004,5,121,S18_4600,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Trucks and Buses,Australia,Medium,"Australian Collectors, Co."
10382,0.3626373626373627,1.0,1,0.3241362374059514,2005-02-17,Shipped,1,2,2005,5,121,S18_4600,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10411,0.4395604395604396,1.0,3,0.3495114578914128,2005-05-01,Shipped,2,5,2005,5,121,S18_4600,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,1,1,1,Trucks and Buses,Canada,Medium,Quebec Home Shopping Network
10425,0.3516483516483517,1.0,13,0.2825618149694096,2005-05-31,In Process,2,5,2005,5,121,S18_4600,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,0,1,Trucks and Buses,France,Medium,La Rochelle Gifts
10324,0.3516483516483517,1.0,6,0.4668806757314163,2004-11-05,Shipped,4,11,2004,6,50,S18_4668,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,1,1,1,Vintage Cars,USA,Medium,Vitachrome Inc.
10348,0.2527472527472528,1.0,6,0.4873781953389062,2004-11-01,Shipped,4,11,2004,6,50,S18_4668,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,0,1,1,Vintage Cars,Spain,Large,"Corrida Auto Replicas, Ltd"
10382,0.3626373626373627,1.0,2,0.540059423543105,2005-02-17,Shipped,1,2,2005,6,50,S18_4668,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,1,Vintage Cars,USA,Large,Mini Gifts Distributors Ltd.
10108,0.4175824175824176,1.0,11,0.3737308529653319,2003-03-03,Shipped,1,3,2003,0,148,S18_4721,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,1,1,Classic Cars,Philippines,Medium,Cruz & Sons Co.
10180,0.4175824175824176,1.0,2,0.3737308529653319,2003-11-11,Shipped,4,11,2003,0,148,S18_4721,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,1,1,1,Classic Cars,France,Medium,Daedalus Designs Imports
10211,0.3846153846153846,1.0,7,0.381705460098657,2004-01-15,Shipped,1,1,2004,0,148,S18_4721,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,1,1,Classic Cars,France,Medium,Auto Canal Petit
10225,0.3186813186813187,1.0,14,0.3513076929298336,2004-02-22,Shipped,1,2,2004,0,148,S18_4721,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10238,0.4175824175824176,1.0,8,0.4315103594161171,2004-04-09,Shipped,2,4,2004,0,148,S18_4721,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,1,1,Classic Cars,Denmark,Medium,Danish Wholesale Imports
10276,0.4615384615384615,1.0,8,0.3846714904486324,2004-08-02,Shipped,3,8,2004,0,148,S18_4721,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,1,1,1,Classic Cars,USA,Medium,Online Mini Collectables
10299,0.4725274725274726,1.0,2,0.5488832535455975,2004-09-30,Shipped,3,9,2004,0,148,S18_4721,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,0,1,1,Classic Cars,Finland,Large,"Toys of Finland, Co."
10310,0.3736263736263737,1.0,15,0.3584139604887112,2004-10-16,Shipped,4,10,2004,0,148,S18_4721,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,1,Classic Cars,Germany,Medium,"Toms Spezialitten, Ltd"
10319,0.4285714285714286,1.0,3,0.5454856268110323,2004-11-03,Shipped,4,11,2004,0,148,S18_4721,50,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,18,,Kuo,Kee,0,1,1,Classic Cars,USA,Large,Microscale Inc.
10330,0.4835164835164836,1.0,4,0.4131318530631213,2004-11-16,Shipped,4,11,2004,0,148,S18_4721,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,1,1,Classic Cars,Philippines,Medium,Cruz & Sons Co.
10342,0.3516483516483517,1.0,11,0.4260326880955131,2004-11-24,Shipped,4,11,2004,0,148,S18_4721,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Classic Cars,Australia,Medium,"Australian Collectors, Co."
10390,0.4725274725274726,1.0,3,0.4691540931439407,2005-03-04,Shipped,1,3,2005,0,148,S18_4721,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10336,0.4285714285714286,1.0,4,0.4036764365284946,2004-11-20,Shipped,4,11,2004,0,57,S24_1444,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,1,1,Classic Cars,France,Medium,"La Corne D'abondance, Co."
10159,0.4175824175824176,1.0,15,0.3583316116044284,2003-10-10,Shipped,4,10,2003,1,112,S24_1578,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,1,1,Motorcycles,USA,Medium,Corporate Gift Ideas Co.
10168,0.4835164835164836,1.0,2,0.3871404864613288,2003-10-28,Shipped,4,10,2003,1,112,S24_1578,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Motorcycles,USA,Medium,Technics Stores Inc.
10180,0.4615384615384615,1.0,10,0.3583080833517761,2003-11-11,Shipped,4,11,2003,1,112,S24_1578,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,1,1,1,Motorcycles,France,Medium,Daedalus Designs Imports
10201,0.3626373626373627,1.0,3,0.2844786323026733,2003-12-01,Shipped,4,12,2003,1,112,S24_1578,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,1,0,1,Motorcycles,USA,Medium,Mini Wheels Co.
10263,0.3956043956043956,1.0,3,0.2812648200419539,2004-06-28,Shipped,2,6,2004,1,112,S24_1578,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,0,1,Motorcycles,USA,Medium,Gift Depot Inc.
10299,0.4505494505494506,1.0,10,0.3656900726214224,2004-09-30,Shipped,3,9,2004,1,112,S24_1578,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,1,1,1,Motorcycles,Finland,Medium,"Toys of Finland, Co."
10318,0.4615384615384615,1.0,2,0.437857105569064,2004-11-02,Shipped,4,11,2004,1,112,S24_1578,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,1,1,1,Motorcycles,USA,Medium,Diecast Classics Inc.
10362,0.4835164835164836,0.9578774617067832,2,0.3208569871925428,2005-01-05,Shipped,1,1,2005,1,112,S24_1578,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Motorcycles,USA,Medium,Technics Stores Inc.
10374,0.3516483516483517,1.0,6,0.2731461023611338,2005-02-02,Shipped,1,2,2005,1,112,S24_1578,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,1,0,1,Motorcycles,Australia,Medium,"Australian Gift Network, Co"
10389,0.4285714285714286,1.0,1,0.3025968573607036,2005-03-03,Shipped,1,3,2005,1,112,S24_1578,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,1,Motorcycles,Sweden,Medium,Scandinavian Gift Ideas
10403,0.4395604395604396,1.0,8,0.3533333284316141,2005-04-08,Shipped,2,4,2005,1,112,S24_1578,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Motorcycles,UK,Medium,"UK Collectables, Ltd."
10417,0.3186813186813187,1.0,3,0.2255712402403705,2005-05-13,Disputed,2,5,2005,1,112,S24_1578,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,0,1,Motorcycles,Spain,Medium,Euro Shopping Channel
10120,0.3626373626373627,1.0,10,0.3065584269010277,2003-04-29,Shipped,2,4,2003,2,109,S24_1785,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Planes,Australia,Medium,"Australian Collectors, Co."
10168,0.4725274725274726,1.0,11,0.4375938832425168,2003-10-28,Shipped,4,10,2003,2,109,S24_1785,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Planes,USA,Medium,Technics Stores Inc.
10398,0.4065934065934066,1.0,16,0.3727779587329154,2005-03-30,Shipped,1,3,2005,2,109,S24_1785,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,1,1,Planes,France,Medium,Reims Collectables
10356,0.4615384615384615,1.0,5,0.6792216854022634,2004-12-09,Shipped,4,12,2004,6,33,S24_1937,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,0,1,1,Vintage Cars,France,Large,Lyon Souveniers
10391,0.2967032967032967,1.0,8,0.5781024023081216,2005-03-09,Shipped,1,3,2005,6,33,S24_1937,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,0,1,1,Vintage Cars,Australia,Large,"Anna's Decorations, Ltd"
10402,0.5824175824175825,0.8304157549234135,3,0.3445617017396937,2005-04-07,Shipped,2,4,2005,1,76,S24_2000,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,1,1,Motorcycles,France,Medium,Auto Canal Petit
10105,0.4065934065934066,1.0,9,0.4307934829681186,2003-02-11,Shipped,1,2,2003,3,122,S24_2011,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,1,1,Ships,Denmark,Medium,Danish Wholesale Imports
10117,0.3846153846153846,1.0,3,0.3461336831200228,2003-04-16,Shipped,2,4,2003,3,122,S24_2011,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,1,Ships,Singapore,Medium,"Dragon Souveniers, Ltd."
10129,0.4285714285714286,1.0,9,0.4077460889794401,2003-06-12,Shipped,2,6,2003,3,122,S24_2011,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1,1,1,Ships,UK,Medium,"Stylish Desk Decors, Co."
10153,0.3736263736263737,1.0,5,0.3657371291267269,2003-09-28,Shipped,3,9,2003,3,122,S24_2011,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Ships,Spain,Medium,Euro Shopping Channel
10177,0.4835164835164836,1.0,7,0.4118083888514317,2003-11-07,Shipped,4,11,2003,3,122,S24_2011,15,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,14,EMEA,Fernandez,Jesus,1,1,1,Ships,Spain,Medium,CAF Imports
10197,0.3846153846153846,1.0,13,0.2979610563303132,2003-11-26,Shipped,4,11,2003,3,122,S24_2011,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1,1,1,Ships,Spain,Medium,Enaco Distributors
10221,0.4725274725274726,1.0,1,0.464866804355962,2004-02-18,Shipped,1,2,2004,3,122,S24_2011,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,1,1,1,Ships,Belgium,Medium,Petit Auto
10232,0.4395604395604396,1.0,4,0.3801878878025863,2004-03-20,Shipped,1,3,2004,3,122,S24_2011,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,1,1,1,Ships,UK,Medium,giftsbymail.co.uk
10248,0.4615384615384615,1.0,10,0.4763257986555075,2004-05-07,Cancelled,2,5,2004,3,122,S24_2011,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1,1,1,Ships,USA,Medium,Land of Toys Inc.
