ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Cluster,PCA1,PCA2
10105,0.4835164835164836,1.0,2,0.4945249020820299,2003-02-11,Shipped,1,2,2003,0,136,S10_4757,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,0,1,0.30946351088159507,0.22850871019717167
10119,0.4395604395604396,1.0,11,0.3325328825712263,2003-04-28,Shipped,2,4,2003,0,136,S10_4757,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,1,0.25124264001409435,0.09731981837804538
10129,0.2967032967032967,1.0,2,0.2879350796688693,2003-06-12,Shipped,2,6,2003,0,136,S10_4757,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1,2,0.23000547730224885,-0.0372627993501955
10143,0.4725274725274726,1.0,15,0.3761307347358624,2003-08-10,Shipped,3,8,2003,0,136,S10_4757,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1,1,0.26775391672432414,0.14854451947879332
10155,0.2857142857142857,1.0,13,0.2973346166034468,2003-10-06,Shipped,4,10,2003,0,136,S10_4757,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,1,2,0.23284439802408685,-0.03984652177348175
10167,0.4175824175824176,1.0,9,0.4001295524411666,2003-10-23,Cancelled,4,10,2003,0,136,S10_4757,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,0.27393118197498856,0.12169984499313558
10178,0.1978021978021978,1.0,12,0.22133836053665,2003-11-08,Shipped,4,11,2003,0,136,S10_4757,1,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,6,EMEA,Roulet,Annette,1,2,0.20285047858970362,-0.1520650242131204
10186,0.2197802197802198,1.0,9,0.2479370501600289,2003-11-14,Shipped,4,11,2003,0,136,S10_4757,30,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,17,EMEA,Hardy,Thomas,1,2,0.21299816590589904,-0.11940874321164024
10197,0.4285714285714286,1.0,6,0.35603172490767,2003-11-26,Shipped,4,11,2003,0,136,S10_4757,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1,1,0.2589965377296368,0.10327337766806732
10209,0.3626373626373627,1.0,8,0.3467321830468646,2004-01-09,Shipped,1,1,2004,0,136,S10_4757,49,2155554369,6047 Douglas Av.,,Los Angeles,CA,,18,,Chandler,Michael,1,1,0.2531283607495731,0.04799094323016856
10222,0.4725274725274726,1.0,12,0.4055292864248601,2004-02-19,Shipped,1,2,2004,0,136,S10_4757,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,1,1,0.278002166626091,0.16634566007249996
10248,0.1538461538461538,1.0,3,0.1785404689621908,2004-05-07,Cancelled,2,5,2004,0,136,S10_4757,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,2,0.1861803352150806,-0.21108058410129996
10261,0.2307692307692307,1.0,1,0.2129387743397936,2004-06-17,Shipped,2,6,2004,0,136,S10_4757,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,1,2,0.2012355990110941,-0.13232533368627547
10273,0.2637362637362638,1.0,4,0.2225383014219153,2004-07-21,Shipped,3,7,2004,0,136,S10_4757,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,1,2,0.20589515814785186,-0.10168698565307943
10283,0.2087912087912088,1.0,6,0.1845401733885169,2004-08-20,Shipped,3,8,2004,0,136,S10_4757,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,2,2,0.1904604678233619,-0.1660714804383906
10295,0.1978021978021978,1.0,1,0.2165385969955892,2004-09-10,Shipped,3,9,2004,0,136,S10_4757,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1,2,0.20117729493227232,-0.15497133288148063
10307,0.1758241758241758,1.0,9,0.1625412571586547,2004-10-14,Shipped,4,10,2004,0,136,S10_4757,18,2155554695,782 First Street,,Philadelphia,PA,71270,18,,Cervantes,Francisca,2,2,0.18147851757157318,-0.20421779253151723
10316,0.2967032967032967,1.0,17,0.2681360550619933,2004-11-01,Shipped,4,11,2004,0,136,S10_4757,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,1,2,0.2231035947153448,-0.04925132260718157
10325,0.4505494505494506,0.5203774617067835,6,0.1889303982818494,2004-11-05,Shipped,4,11,2004,0,136,S10_4757,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,0,-0.2475099775977988,0.14211742879939143
10337,0.2087912087912088,0.2895240700218817,8,0.0528738657727891,2004-11-21,Shipped,4,11,2004,0,136,S10_4757,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,2,0,-0.5207460451039143,-0.06289015688764803
10350,0.2197802197802198,0.6645240700218817,5,0.1088247858377565,2004-12-02,Shipped,4,12,2004,0,136,S10_4757,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.14964429582891958,-0.11727696194109416
10359,0.4615384615384615,0.3801969365426696,6,0.1575297393437235,2004-12-15,Shipped,4,12,2004,0,136,S10_4757,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2,0,-0.3892870917479915,0.16746765814649184
10373,0.3626373626373627,1.0,3,0.2620547370092797,2005-01-31,Shipped,1,1,2005,0,136,S10_4757,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1,2,0.22361004851375932,-0.0032821649820015675
10384,0.3076923076923077,1.0,4,0.3209084552452196,2005-02-23,Shipped,1,2,2005,0,136,S10_4757,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,1,0.24193763105617183,-0.009021820714041173
10395,0.2857142857142857,1.0,2,0.2123740962761394,2005-03-17,Shipped,1,3,2005,0,136,S10_4757,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1,2,0.20322740691141772,-0.09129103452568232
10400,0.6373626373626374,1.0,9,0.6749160151669,2005-04-01,Shipped,2,4,2005,0,136,S10_4757,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,0,1,0.3784755585088999,0.4535908875665968
10414,0.1428571428571428,1.0,3,0.167840996068576,2005-05-06,On Hold,2,5,2005,0,136,S10_4757,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,2,2,0.1820127993714249,-0.22583447407334487
10103,0.3956043956043956,1.0,4,0.3614623397229696,2003-01-29,Shipped,1,1,2003,0,147,S10_4962,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,1,0.2595764424907361,0.0817359429005915
10114,0.2747252747252747,1.0,8,0.281100122273388,2003-04-01,Shipped,2,4,2003,0,147,S10_4962,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,2,0.2267473697519471,-0.05795192701136859
10126,0.1758241758241758,1.0,4,0.2106962377588751,2003-05-28,Shipped,2,5,2003,0,147,S10_4962,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1,2,0.1982652042228914,-0.17505943163605348
10140,0.2197802197802198,1.0,4,0.1989600512327702,2003-07-24,Shipped,3,7,2003,0,147,S10_4962,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,2,0.19592492604854383,-0.14906484508308848
10150,0.1538461538461538,1.0,1,0.1991865106645481,2003-09-19,Shipped,3,9,2003,0,147,S10_4962,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,2,0.19337748550623735,-0.19857918284401502
10164,0.1648351648351648,1.0,2,0.2245984940447787,2003-10-21,Resolved,4,10,2003,0,147,S10_4962,51,7675-3555,Kirchgasse 6,,Graz,,8010,1,EMEA,Mendel,Roland,1,2,0.20267375985865543,-0.17491670885636207
10175,0.2967032967032967,1.0,9,0.3588573209996273,2003-11-06,Shipped,4,11,2003,0,147,S10_4962,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1,1,0.2547287650492107,0.005681383836287857
10183,0.2417582417582418,1.0,1,0.2169915158591452,2003-11-13,Shipped,4,11,2003,0,147,S10_4962,18,2155554695,782 First Street,,Philadelphia,PA,71270,18,,Cervantes,Francisca,1,2,0.20308610356443424,-0.12159611135546472
10194,0.2197802197802198,1.0,4,0.2780458609759667,2003-11-25,Shipped,4,11,2003,0,147,S10_4962,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,2,0.22349401008050251,-0.10117753304476634
10207,0.2747252747252747,1.0,15,0.2642560991480567,2003-12-09,Shipped,4,12,2003,0,147,S10_4962,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1,2,0.22087559211590335,-0.06815116495307588
10217,0.4615384615384615,1.0,4,0.480737346027806,2004-02-04,Shipped,1,2,2004,0,147,S10_4962,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,0,1,0.30378174759222,0.2036097089502119
10229,0.4835164835164836,1.0,9,0.437064497557841,2004-03-11,Shipped,1,3,2004,0,147,S10_4962,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.28943298042383514,0.19371581460398002
10245,0.2417582417582418,1.0,2,0.3021608494287414,2004-05-04,Shipped,2,5,2004,0,147,S10_4962,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1,2,0.23277588636808222,-0.0700251599295793
10259,0.2197802197802198,1.0,12,0.2611084600979217,2004-06-15,Shipped,2,6,2004,0,147,S10_4962,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,2,0.21758968123053513,-0.11143331222435382
10270,0.2857142857142857,1.0,2,0.2808648397468655,2004-07-19,Shipped,3,7,2004,0,147,S10_4962,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,2,0.2271030815525088,-0.049819149557070896
10281,0.4175824175824176,1.0,9,0.4807491101541322,2004-08-19,Shipped,3,8,2004,0,147,S10_4962,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,0,1,0.30203492610336324,0.17051585799380442
10291,0.2637362637362638,1.0,4,0.2480591029706625,2004-09-08,Shipped,3,9,2004,0,147,S10_4962,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,2,0.2147916355910875,-0.08623386465449107
10305,0.3516483516483517,1.0,13,0.4557606353216423,2004-10-13,Shipped,4,10,2004,0,147,S10_4962,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,1,0.2906976325665793,0.105733605178842
10313,0.3736263736263737,1.0,7,0.4555562336267258,2004-10-22,Shipped,4,10,2004,0,147,S10_4962,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,1,1,0.2915018399428235,0.12216032487572581
10322,0.4395604395604396,0.4801695842450766,8,0.1742127409899659,2004-11-04,Shipped,4,11,2004,0,147,S10_4962,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,2,0,-0.29072993631448774,0.13528170100472947
10334,0.2197802197802198,1.0,2,0.1989600512327702,2004-11-19,On Hold,4,11,2004,0,147,S10_4962,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1,2,0.19592492604854383,-0.14906484508308848
10347,0.2307692307692307,1.0,2,0.2901232071655294,2004-11-29,Shipped,4,11,2004,0,147,S10_4962,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,2,0.22814186856111096,-0.08558932590904089
10357,0.4065934065934066,1.0,9,0.3895977183476992,2004-12-10,Shipped,4,12,2004,0,147,S10_4962,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.269822084531133,0.10704746212531646
10370,0.3186813186813187,0.5299507658643325,4,0.1334434259488687,2005-01-20,Shipped,1,1,2005,0,147,S10_4962,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2,0,-0.26314065321134184,0.0067519696344580105
10381,0.3406593406593407,1.0,6,0.4227299096294521,2005-02-17,Shipped,1,2,2005,0,147,S10_4962,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,1,0.2787454867285142,0.0774579004280842
10391,0.3406593406593407,0.273796498905908,7,0.0921403136757233,2005-03-09,Shipped,1,3,2005,0,147,S10_4962,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2,0,-0.516532811896608,0.06423796936176607
10411,0.2307692307692307,1.0,2,0.290103355202354,2005-05-01,Shipped,2,5,2005,0,147,S10_4962,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,1,2,0.22813494822429248,-0.08560134648717294
10425,0.3516483516483517,1.0,12,0.3979811288708572,2005-05-31,In Process,2,5,2005,0,147,S10_4962,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,0.27055586410218235,0.07074748992234337
10108,0.2967032967032967,1.0,6,0.3516753218775252,2003-03-03,Shipped,1,3,2003,0,194,S12_1099,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,1,0.2522251409735692,0.0013326057920869938
10122,0.3956043956043956,1.0,10,0.5233396590020933,2003-05-08,Shipped,2,5,2003,0,194,S12_1099,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,0,1,0.31600640676075864,0.17975440822854338
10135,0.3956043956043956,1.0,7,0.553386708154819,2003-07-02,Shipped,3,7,2003,0,194,S12_1099,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,0.3264807209985938,0.1979482210412289
10147,0.4615384615384615,1.0,7,0.6443528149716156,2003-09-05,Shipped,3,9,2003,0,194,S12_1099,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,0,1,0.36081762579701104,0.3026806426746105
10159,0.3846153846153846,1.0,2,0.5745466951260491,2003-10-10,Shipped,4,10,2003,0,194,S12_1099,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,0,1,0.33341930051341806,0.20248557814466173
10169,0.2637362637362638,1.0,2,0.3336431219932548,2003-11-04,Shipped,4,11,2003,0,194,S12_1099,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1,2,0.244625976541609,-0.034411816707626
10181,0.2307692307692307,1.0,14,0.3624042050869553,2003-11-12,Shipped,4,11,2003,0,194,S12_1099,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1,2,0.25333881491697796,-0.04182240093041151
10191,0.1648351648351648,1.0,3,0.2469562161275879,2003-11-20,Shipped,4,11,2003,0,194,S12_1099,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,2,0.21046759696882278,-0.16137886664013978
10203,0.1538461538461538,1.0,8,0.2535367742912666,2003-12-02,Shipped,4,12,2003,0,194,S12_1099,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,2,0.21232382986244502,-0.16566951115817075
10211,0.3846153846153846,1.0,2,0.5159135542587241,2004-01-15,Shipped,1,1,2004,0,194,S12_1099,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,0,1,0.3129799575658292,0.16698257802848682
10225,0.2307692307692307,1.0,9,0.2967339109029188,2004-02-22,Shipped,1,2,2004,0,194,S12_1099,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,2,0.23044634072164483,-0.08158647339108333
10238,0.2417582417582418,1.0,3,0.3891418584525616,2004-04-09,Shipped,2,4,2004,0,194,S12_1099,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,1,0.26309721398360386,-0.017357219447499073
10253,0.1978021978021978,1.0,13,0.2529603321012862,2004-06-01,Cancelled,2,6,2004,0,194,S12_1099,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,2,0.2138738062151333,-0.1329175788686292
10266,0.4175824175824176,1.0,14,0.6380737125450439,2004-07-06,Shipped,3,7,2004,0,194,S12_1099,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,0,1,0.3568778264630281,0.26577760407014994
10276,0.4835164835164836,1.0,3,0.6726778901333539,2004-08-02,Shipped,3,8,2004,0,194,S12_1099,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,0,1,0.37156712610763787,0.3363822687669775
10287,0.1648351648351648,1.0,12,0.2169091669748623,2004-08-30,Shipped,3,8,2004,0,194,S12_1099,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,2,0.19999328273098738,-0.1795726794528253
10300,0.2967032967032967,1.0,5,0.3705523330835908,2003-10-04,Shipped,4,10,2003,0,194,S12_1099,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1,1,0.2588056123615734,0.012762839975831108
10310,0.2967032967032967,1.0,10,0.4744244217380469,2004-10-16,Shipped,4,10,2004,0,194,S12_1099,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,0.29501512137448604,0.07565851162185755
10320,0.2747252747252747,1.0,3,0.4701224277921603,2004-11-03,Shipped,4,11,2004,0,194,S12_1099,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1,1,0.29263999754046055,0.056503120689008646
10329,0.3846153846153846,0.6098194748358862,5,0.180001426400317,2004-11-15,Shipped,4,11,2004,0,194,S12_1099,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,0,-0.16949316265365721,0.06403320360181483
10341,0.4285714285714286,0.7216903719912473,2,0.2280858222425807,2004-11-24,Shipped,4,11,2004,0,194,S12_1099,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,2,-0.04622136034002744,0.09744947621063788
10363,0.2967032967032967,0.8001914660831511,3,0.171737127656211,2005-01-06,Shipped,1,1,2005,0,194,S12_1099,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,2,2,0.0023933337768659024,-0.05618270719960754
10375,0.4285714285714286,0.6717724288840263,7,0.2160092113109134,2005-02-03,Shipped,1,2,2005,0,194,S12_1099,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,0,-0.09717568372537988,0.10298795759158125
10389,0.2197802197802198,0.986870897155361,4,0.1538828601826233,2005-03-03,Shipped,1,3,2005,0,194,S12_1099,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,2,2,0.16791671674902098,-0.17297958218757725
10419,0.0659340659340659,1.0,13,0.1087556715955905,2005-05-17,Shipped,2,5,2005,0,194,S12_1099,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,2,2,0.1583517122785496,-0.3195379812054135
10105,0.3846153846153846,1.0,15,0.6035165914620384,2003-02-11,Shipped,1,2,2003,0,207,S12_1108,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,0,1,0.34351812240166124,0.22002716329203653
10117,0.2967032967032967,1.0,9,0.4082335649640791,2003-04-16,Shipped,2,4,2003,0,207,S12_1108,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,0.27194118056924754,0.03557923289016868
10127,0.4395604395604396,1.0,2,0.7938630964503958,2003-06-03,Shipped,2,6,2003,0,207,S12_1108,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,0,1,0.4120610153233324,0.37666024590193736
10142,0.2967032967032967,1.0,12,0.5544697430347183,2003-08-08,Shipped,3,8,2003,0,207,S12_1108,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,0.3229186883526687,0.12412681826989325
10153,0.1538461538461538,1.0,11,0.3251214829857647,2003-09-28,Shipped,3,9,2003,0,207,S12_1108,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,2,0.23727805181212513,-0.12232419682735651
10165,0.4175824175824176,1.0,3,0.5964698797926868,2003-10-22,Shipped,4,10,2003,0,207,S12_1108,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,0,1,0.34237485096178855,0.24058603395824774
10176,0.2967032967032967,1.0,2,0.5141195249939894,2003-11-06,Shipped,4,11,2003,0,207,S12_1108,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,0,1,0.3088527193060733,0.09969432540669732
10185,0.1648351648351648,1.0,13,0.250106060951409,2003-11-14,Shipped,4,11,2003,0,207,S12_1108,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1,2,0.211565623744012,-0.1594716015765284
10196,0.4505494505494506,1.0,5,0.6180261707695285,2003-11-26,Shipped,4,11,2003,0,207,S12_1108,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,0,1,0.35120250333340364,0.27846433167969054
10208,0.4395604395604396,1.0,13,0.5970874964248086,2004-01-02,Shipped,1,1,2004,0,207,S12_1108,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,0,1,0.3434656115440695,0.25751049463111597
10220,0.2857142857142857,1.0,2,0.4925720571118923,2004-02-12,Shipped,1,2,2004,0,207,S12_1108,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,0,1,0.3009036038543076,0.07837185729540797
10231,0.3956043956043956,1.0,2,0.5805927207997843,2004-03-19,Shipped,1,3,2004,0,207,S12_1108,15,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,14,EMEA,Fernandez,Jesus,0,1,0.3359646581450819,0.2144217555612452
10247,0.4175824175824176,1.0,2,0.7443802400911134,2004-05-05,Shipped,2,5,2004,0,207,S12_1108,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,0,1,0.39393597381689616,0.3301473547604381
10272,0.3186813186813187,1.0,2,0.392353464939595,2004-07-20,Shipped,3,7,2004,0,207,S12_1108,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,1,1,0.2672808849466506,0.04251414792874342
10282,0.3846153846153846,1.0,5,0.4844717208784569,2004-08-20,Shipped,3,8,2004,0,207,S12_1108,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,0,1,0.30201942558930717,0.1479442083003787
10293,0.4395604395604396,1.0,8,0.5830176013387577,2004-09-09,Shipped,3,9,2004,0,207,S12_1108,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,0,1,0.3385608869012071,0.2489910211817069
10306,0.2747252747252747,1.0,13,0.4476713279566375,2004-10-14,Shipped,4,10,2004,0,207,S12_1108,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1,1,0.28481360921636956,0.042908737234906236
10314,0.3516483516483517,1.0,5,0.5509515340053102,2004-10-22,Shipped,4,10,2004,0,207,S12_1108,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,0,1,0.32388090391967395,0.16337272252840251
10325,0.3956043956043956,0.5076586433260394,8,0.1621883333688708,2004-11-05,Shipped,4,11,2004,0,207,S12_1108,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,2,0,-0.2709310671362055,0.0878229661334089
10336,0.2967032967032967,0.4149343544857767,10,0.1033868184435031,2004-11-20,Shipped,4,11,2004,0,207,S12_1108,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,2,0,-0.382198100352604,0.0016119937452722666
10348,0.4615384615384615,0.3484682713347921,8,0.1493419074207374,2004-11-01,Shipped,4,11,2004,0,207,S12_1108,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2,0,-0.4218528882016901,0.1706781441639018
